section,table_name,name,details
02_TABLE_META,user_presence,storage_info,"{""rows"": {""dead"": 26, ""live"": 2, ""estimated"": 2}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""16 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""0 bytes"", ""total_size"": ""56 kB"", ""total_bytes"": 57344}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 5, ""inserts"": 13, ""updates"": 6357, ""hot_updates"": 200}, ""rls_forced"": false, ""description"": ""Ephemeral real-time presence tracking.\n   PK is user_id by design (intentional 1-to-1 per user).\n   Updated via upsert in user_presence_service.dart.\n   idx_user_presence_last_seen removed to enable HOT updates.\n   Consider UNLOGGED table or Redis at production scale."", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:58.002947+00:00"", ""vacuum_count"": 0, ""analyze_count"": 4, ""last_autovacuum"": ""2026-04-29T02:06:07.050878+00:00""}, ""rls_enabled"": true, ""bloat_percentage"": 92.86}"
02_TABLE_META,users,storage_info,"{""rows"": {""dead"": 4, ""live"": 7, ""estimated"": 7}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""80 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""8192 bytes"", ""total_size"": ""96 kB"", ""total_bytes"": 98304}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 32, ""updates"": 5, ""hot_updates"": 5}, ""rls_forced"": false, ""description"": ""No description"", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:44.894342+00:00"", ""vacuum_count"": 0, ""analyze_count"": 2, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": 36.36}"
02_TABLE_META,users_profile,storage_info,"{""rows"": {""dead"": 0, ""live"": 0, ""estimated"": -1}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""8192 bytes"", ""table_size"": ""0 bytes"", ""toast_size"": ""0 bytes"", ""total_size"": ""8192 bytes"", ""total_bytes"": 8192}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 6, ""updates"": 0, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""No description"", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": null, ""vacuum_count"": 0, ""analyze_count"": 0, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": null}"
02_TABLE_META,vehicle_types,storage_info,"{""rows"": {""dead"": 0, ""live"": 2, ""estimated"": 2}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""32 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""0 bytes"", ""total_size"": ""40 kB"", ""total_bytes"": 40960}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 6, ""updates"": 4, ""hot_updates"": 4}, ""rls_forced"": false, ""description"": ""Vehicle type catalog with soft-delete via is_active column.\n   Referenced by trips.vehicle_type FK with ON DELETE RESTRICT.\n   Deactivate types by setting is_active=false instead of deleting."", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:44.897148+00:00"", ""vacuum_count"": 0, ""analyze_count"": 2, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": 0.00}"
05_COLUMN,admin_logs,admin_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,coupon_usages,trip_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,coupons,code,"{""type"": {""udt_name"": ""varchar"", ""data_type"": ""character varying"", ""numeric_scale"": null, ""char_max_length"": 50, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,driver_locations,driver_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,drivers_profile,national_id,"{""type"": {""udt_name"": ""varchar"", ""data_type"": ""character varying"", ""numeric_scale"": null, ""char_max_length"": 50, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.5000, ""avg_width_bytes"": 15, ""distinct_values"": -1.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,messages,sender_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,messages,sender_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,notifications,user_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 2, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
